Year,Country,Region,Population,Income,LifeExpectancy,,,,,,,,,,,,,,,,,,,,
1986,Cote_d_Ivoire,Africa,10403065,2267.42,56.87,,,,,,,,,,,,,,,,,,,,
1986,Equatorial_Guinea,Africa,332827,936.05,45.08,,,,,,,,,,,,,,,,,,,,
1986,Eritrea,Africa,2837875,491.55,45.36,,,,,,,,,,,,,,,,,,,,
1986,Ethiopia,Africa,41662199,541.17,44.93,,,,,,,,,,,,,,,,,,,,
1986,Gabon,Africa,858970,14768.66,59.36,,,,,,,,,,,,,,,,,,,,
1986,Ghana,Africa,13776193,831.21,54.9,,,,,,,,,,,,,,,,,,,,
1986,Guinea,Africa,5505366,801.25,46.25,,,,,,,,,,,,,,,,,,,,
1986,Guinea-Bissau,Africa,906084,765.22,42.84,,,,,,,,,,,,,,,,,,,,
1986,Kenya,Africa,20479093,1330.65,59.5,,,,,,,,,,,,,,,,,,,,
1986,Lesotho,Africa,1559868,755.05,56.79,,,,,,,,,,,,,,,,,,,,
1986,Liberia,Africa,2201806,507.83,47.39,,,,,,,,,,,,,,,,,,,,
1986,Madagascar,Africa,10270192,1163.5,49.32,,,,,,,,,,,,,,,,,,,,
1986,Malawi,Africa,7391617,656.77,47.01,,,,,,,,,,,,,,,,,,,,
1986,Mali,Africa,7496855,683.76,41.91,,,,,,,,,,,,,,,,,,,,
1986,Mauritania,Africa,1792933,1416.14,54.95,,,,,,,,,,,,,,,,,,,,
1986,Mauritius,Africa,1032333,4386.07,68.17,,,,,,,,,,,,,,,,,,,,
1986,Mayotte,Africa,70694,.,70.81,,,,,,,,,,,,,,,,,,,,
1986,Mozambique,Africa,13142107,369.16,42.76,,,,,,,,,,,,,,,,,,,,
1986,Namibia,Africa,1240171,3698.87,60.5,,,,,,,,,,,,,,,,,,,,
1986,Niger,Africa,7141829,711.64,40.56,,,,,,,,,,,,,,,,,,,,
1986,Nigeria,Africa,79345497,1434.08,44.83,,,,,,,,,,,,,,,,,,,,
1986,Reunion,Africa,551188,5363.43,71.35,,,,,,,,,,,,,,,,,,,,
1986,Rwanda,Africa,6166230,879.87,47.61,,,,,,,,,,,,,,,,,,,,
1986,Sao_Tome_and_Principe,Africa,108165,1583.52,61.37,,,,,,,,,,,,,,,,,,,,
1986,Senegal,Africa,6956526,1427.99,50.52,,,,,,,,,,,,,,,,,,,,
1986,Sierra_Leone,Africa,3780514,1258.36,42.16,,,,,,,,,,,,,,,,,,,,
1986,Somalia,Africa,6699590,1075.7,45.51,,,,,,,,,,,,,,,,,,,,
1986,South_Africa,Africa,35098897,7859.35,60.01,,,,,,,,,,,,,,,,,,,,
1986,Sudan,Africa,24171132,1508.83,51.22,,,,,,,,,,,,,,,,,,,,
1986,Swaziland,Africa,750707,3813.04,58.42,,,,,,,,,,,,,,,,,,,,
1986,Tanzania,Africa,22328642,816.73,51.2,,,,,,,,,,,,,,,,,,,,
1986,Togo,Africa,3044174,1228.38,56.93,,,,,,,,,,,,,,,,,,,,
1986,Uganda,Africa,14717932,603.24,49.7,,,,,,,,,,,,,,,,,,,,
1986,Zambia,Africa,7022362,1223.74,52.07,,,,,,,,,,,,,,,,,,,,
1986,Zimbabwe,Africa,8876579,742.3,61.48,,,,,,,,,,,,,,,,,,,,
1986,Afghanistan,South_Asia,13856100,1030.89,40.58,,,,,,,,,,,,,,,,,,,,
1986,Bangladesh,South_Asia,101768861,736,51.52,,,,,,,,,,,,,,,,,,,,
1986,Bhutan,South_Asia,1457094,1177.59,49.83,,,,,,,,,,,,,,,,,,,,
1986,India,South_Asia,771000000,982,57.16,,,,,,,,,,,,,,,,,,,,
1986,Maldives,South_Asia,188125,1588.81,58.94,,,,,,,,,,,,,,,,,,,,
1986,Nepal,South_Asia,17472236,765.17,51.63,,,,,,,,,,,,,,,,,,,,
1986,Pakistan,South_Asia,102046668,1661,59.4,,,,,,,,,,,,,,,,,,,,
1986,Sri_Lanka,South_Asia,16256077,1885.81,68.88,,,,,,,,,,,,,,,,,,,,
1986,Algeria,Middle_East,22642538,5876.05,64.53,,,,,,,,,,,,,,,,,,,,
1986,Bahrain,Middle_East,439556,18782.87,70.34,,,,,,,,,,,,,,,,,,,,
1986,Djibouti,Middle_East,303756,2949.02,49.65,,,,,,,,,,,,,,,,,,,,
1986,Iraq,Middle_East,16247340,11252.93,62.54,,,,,,,,,,,,,,,,,,,,
1986,Israel,Middle_East,4137141,16227.05,75.27,,,,,,,,,,,,,,,,,,,,
1986,Jordan,Middle_East,2724221,4483.23,65.27,,,,,,,,,,,,,,,,,,,,
1986,Kuwait,Middle_East,1811489,30593.24,73.35,,,,,,,,,,,,,,,,,,,,
1986,Lebanon,Middle_East,3086848,7663.71,67.62,,,,,,,,,,,,,,,,,,,,
1986,Libya,Middle_East,3699538,12367.27,65.25,,,,,,,,,,,,,,,,,,,,
1986,Morocco,Middle_East,22421628,2889.61,61.86,,,,,,,,,,,,,,,,,,,,
1986,Oman,Middle_East,1537697,17386.29,66.37,,,,,,,,,,,,,,,,,,,,
1986,Qatar,Middle_East,375013,42994.48,68.01,,,,,,,,,,,,,,,,,,,,
1986,Saudi_Arabia,Middle_East,13998295,21161.24,65.57,,,,,,,,,,,,,,,,,,,,
1986,Tunisia,Middle_East,7544710,3656.88,66.22,,,,,,,,,,,,,,,,,,,,
1986,United_Arab_Emirates,Middle_East,1713616,29225.3,70.53,,,,,,,,,,,,,,,,,,,,
1986,West_Bank_and_Gaza,Middle_East,1630382,4945.41,66.34,,,,,,,,,,,,,,,,,,,,
1986,Yemen_Rep,Middle_East,10869580,1955.75,51.93,,,,,,,,,,,,,,,,,,,,
1986,Argentina,America,31145966,9026.86,70.81,,,,,,,,,,,,,,,,,,,,
1986,Aruba,America,64817,15016.43,73.26,,,,,,,,,,,,,,,,,,,,
1986,Barbados,America,258506,13560.56,73.83,,,,,,,,,,,,,,,,,,,,
1986,Belize,America,171219,3554.57,71.94,,,,,,,,,,,,,,,,,,,,
1986,Bolivia,America,6041350,2734.54,56.37,,,,,,,,,,,,,,,,,,,,
1986,Brazil,America,140111725,7685.06,64.74,,,,,,,,,,,,,,,,,,,,
1986,Canada,America,26203800,25921.17,76.56,,,,,,,,,,,,,,,,,,,,
1986,Chile,America,12259840,5290.96,72.22,,,,,,,,,,,,,,,,,,,,
1986,Colombia,America,30326818,4719.37,67.78,,,,,,,,,,,,,,,,,,,,
1986,Costa_Rica,America,2723111,5525.6,74.59,,,,,,,,,,,,,,,,,,,,
1986,Cuba,America,10162192,7651.77,74.57,,,,,,,,,,,,,,,,,,,,
1986,Ecuador,America,9301083,7096.73,66.66,,,,,,,,,,,,,,,,,,,,
1986,El_Salvador,America,4751017,4109.36,60.9,,,,,,,,,,,,,,,,,,,,
1986,French_Guiana,America,94003,.,70.74,,,,,,,,,,,,,,,,,,,,
1986,Grenada,America,92576,4491.84,66.65,,,,,,,,,,,,,,,,,,,,
1986,Guadeloupe,America,358368,.,73.32,,,,,,,,,,,,,,,,,,,,
1986,Guatemala,America,7117868,4220.98,60.1,,,,,,,,,,,,,,,,,,,,
1986,Guyana,America,756887,2133.58,61.53,,,,,,,,,,,,,,,,,,,,
1986,Haiti,America,5635089,1876.28,52.93,,,,,,,,,,,,,,,,,,,,
1986,Honduras,America,4225991,2952.67,64.12,,,,,,,,,,,,,,,,,,,,
1986,Jamaica,America,2323182,5905.2,70.87,,,,,,,,,,,,,,,,,,,,
1986,Martinique,America,356886,.,74.96,,,,,,,,,,,,,,,,,,,,
1986,Mexico,America,78442430,8713.36,69.2,,,,,,,,,,,,,,,,,,,,
1986,Netherlands_Antilles,America,184328,17385.59,74.38,,,,,,,,,,,,,,,,,,,,
1986,Nicaragua,America,3262816,3050.94,61.26,,,,,,,,,,,,,,,,,,,,
1986,Panama,America,2209048,7003.71,71.61,,,,,,,,,,,,,,,,,,,,
1986,Paraguay,America,3775922,3943.64,67.41,,,,,,,,,,,,,,,,,,,,
1986,Peru,America,19771935,5987.6,63.56,,,,,,,,,,,,,,,,,,,,
1986,Puerto_Rico,America,3413303,11812.68,74.38,,,,,,,,,,,,,,,,,,,,
1986,Suriname,America,379472,6009.13,66.96,,,,,,,,,,,,,,,,,,,,
1986,Trinidad_and_Tobago,America,1180346,7818.14,68.34,,,,,,,,,,,,,,,,,,,,
1986,United_States,America,240650755,31297.31,74.87,,,,,,,,,,,,,,,,,,,,
1986,Uruguay,America,3026971,6946.57,71.8,,,,,,,,,,,,,,,,,,,,
1986,Albania,Europe_Central_Asia,3015438,3715.55,71.6,,,,,,,,,,,,,,,,,,,,
1986,Armenia,Europe_Central_Asia,3421978,.,69.22,,,,,,,,,,,,,,,,,,,,
1986,Austria,Europe_Central_Asia,7568242,23329.16,74.49,,,,,,,,,,,,,,,,,,,,
1986,Azerbaijan,Europe_Central_Asia,6776473,.,65.72,,,,,,,,,,,,,,,,,,,,
1986,Belarus,Europe_Central_Asia,10044184,.,72.25,,,,,,,,,,,,,,,,,,,,
1986,Belgium,Europe_Central_Asia,9861800,22024.75,74.74,,,,,,,,,,,,,,,,,,,,
1986,Bosnia_and_Herzegovina,Europe_Central_Asia,4307685,4383.55,71.22,,,,,,,,,,,,,,,,,,,,
1986,Bulgaria,Europe_Central_Asia,8958770,8236.46,71.55,,,,,,,,,,,,,,,,,,,,
1986,Croatia,Europe_Central_Asia,4471752,14045.06,71.1,,,,,,,,,,,,,,,,,,,,
1986,Cyprus,Europe_Central_Asia,650000,13820.98,75.82,,,,,,,,,,,,,,,,,,,,
1986,Denmark,Europe_Central_Asia,5120534,24451.45,74.69,,,,,,,,,,,,,,,,,,,,
1986,Estonia,Europe_Central_Asia,1550072,.,70.93,,,,,,,,,,,,,,,,,,,,
1986,Finland,Europe_Central_Asia,4917386,20367.55,74.8,,,,,,,,,,,,,,,,,,,,
1986,France,Europe_Central_Asia,55387361,22218.56,75.75,,,,,,,,,,,,,,,,,,,,
1986,Georgia,Europe_Central_Asia,5218973,6499.97,70.18,,,,,,,,,,,,,,,,,,,,
1986,Germany,Europe_Central_Asia,77713485,24274.56,74.54,,,,,,,,,,,,,,,,,,,,
1986,Greece,Europe_Central_Asia,9951370,15791.5,76.3,,,,,,,,,,,,,,,,,,,,
1986,Hungary,Europe_Central_Asia,10630563,12767.16,69.14,,,,,,,,,,,,,,,,,,,,
1986,Iceland,Europe_Central_Asia,242999,25107.72,78.09,,,,,,,,,,,,,,,,,,,,
1986,Ireland,Europe_Central_Asia,3540500,13252.76,73.72,,,,,,,,,,,,,,,,,,,,
1986,Italy,Europe_Central_Asia,56733833,18479.37,76,,,,,,,,,,,,,,,,,,,,
1986,Kazakhstan,Europe_Central_Asia,15946119,.,67.12,,,,,,,,,,,,,,,,,,,,
1986,Latvia,Europe_Central_Asia,2626695,9893.28,71.01,,,,,,,,,,,,,,,,,,,,
1986,Lithuania,Europe_Central_Asia,3619593,.,72.33,,,,,,,,,,,,,,,,,,,,
1986,Luxembourg,Europe_Central_Asia,369019,33355.98,74.61,,,,,,,,,,,,,,,,,,,,
1986,Macedonia_FYR,Europe_Central_Asia,1850679,8581.89,70.37,,,,,,,,,,,,,,,,,,,,
1986,Malta,Europe_Central_Asia,346625,10774.4,74.6,,,,,,,,,,,,,,,,,,,,
1986,Moldova,Europe_Central_Asia,4183283,.,66.52,,,,,,,,,,,,,,,,,,,,
1986,Montenegro,Europe_Central_Asia,564558,11921.35,74.69,,,,,,,,,,,,,,,,,,,,
1986,Netherlands,Europe_Central_Asia,14571875,22007.79,76.36,,,,,,,,,,,,,,,,,,,,
1986,Norway,Europe_Central_Asia,4166596,29947,76.04,,,,,,,,,,,,,,,,,,,,
1986,Poland,Europe_Central_Asia,37504275,9263.85,70.93,,,,,,,,,,,,,,,,,,,,
1986,Portugal,Europe_Central_Asia,9907411,12266.89,73.66,,,,,,,,,,,,,,,,,,,,
1986,Romania,Europe_Central_Asia,22599678,9942.75,69.59,,,,,,,,,,,,,,,,,,,,
1986,Serbia,Europe_Central_Asia,9201321,16126.32,70.84,,,,,,,,,,,,,,,,,,,,
1986,Slovak_Republic,Europe_Central_Asia,5172084,11999.9,70.91,,,,,,,,,,,,,,,,,,,,
1986,Slovenia,Europe_Central_Asia,1932129,18979.17,72.32,,,,,,,,,,,,,,,,,,,,
1986,Spain,Europe_Central_Asia,38707556,14982.65,76.67,,,,,,,,,,,,,,,,,,,,
1986,Sweden,Europe_Central_Asia,8384069,23615,77.04,,,,,,,,,,,,,,,,,,,,
1986,Switzerland,Europe_Central_Asia,6603192,30273.42,77.11,,,,,,,,,,,,,,,,,,,,
1986,Tajikistan,Europe_Central_Asia,4738036,.,63.46,,,,,,,,,,,,,,,,,,,,
1986,Turkey,Europe_Central_Asia,51780211,5113.39,62.43,,,,,,,,,,,,,,,,,,,,
1986,Turkmenistan,Europe_Central_Asia,3323673,.,62.55,,,,,,,,,,,,,,,,,,,,
1986,Ukraine,Europe_Central_Asia,51095072,.,71.24,,,,,,,,,,,,,,,,,,,,
1986,United_Kingdom,Europe_Central_Asia,56796260,20747.69,74.95,,,,,,,,,,,,,,,,,,,,
1986,Uzbekistan,Europe_Central_Asia,18769226,.,67.11,,,,,,,,,,,,,,,,,,,,
1986,Australia,Asia_Pacific,16018350,21168.81,76.13,,,,,,,,,,,,,,,,,,,,
1986,Brunei,Asia_Pacific,227691,54048.44,72.78,,,,,,,,,,,,,,,,,,,,
1986,Cambodia,Asia_Pacific,8066070,724.21,54.2,,,,,,,,,,,,,,,,,,,,
1986,China,Asia_Pacific,1066790000,1406.19,67.08,,,,,,,,,,,,,,,,,,,,
1986,Fiji,Asia_Pacific,712989,3197.96,66.15,,,,,,,,,,,,,,,,,,,,
1986,French_Polynesia,Asia_Pacific,180644,22429.06,67.76,,,,,,,,,,,,,,,,,,,,
1986,Hong_Kong_China,Asia_Pacific,5524600,17935.52,75.99,,,,,,,,,,,,,,,,,,,,
1986,Indonesia,Asia_Pacific,166312000,1690.43,59.05,,,,,,,,,,,,,,,,,,,,
1986,Japan,Asia_Pacific,121491913,21588.49,78.26,,,,,,,,,,,,,,,,,,,,
1986,Korea_Dem_Rep,Asia_Pacific,18772457,3373,70.35,,,,,,,,,,,,,,,,,,,,
1986,Korea_Rep,Asia_Pacific,41214000,6849,68.85,,,,,,,,,,,,,,,,,,,,
1986,Macao_China,Asia_Pacific,312196,17058.98,75.65,,,,,,,,,,,,,,,,,,,,
1986,Malaysia,Asia_Pacific,15941178,5108.03,69.16,,,,,,,,,,,,,,,,,,,,
1986,Micronesia_Fed_Sts,Asia_Pacific,94151,5220.78,65.75,,,,,,,,,,,,,,,,,,,,
1986,Mongolia,Asia_Pacific,1960796,2322.07,59.43,,,,,,,,,,,,,,,,,,,,
1986,Myanmar,Asia_Pacific,37397074,1037.22,58.61,,,,,,,,,,,,,,,,,,,,
1986,New_Caledonia,Asia_Pacific,155582,23927.7,69.57,,,,,,,,,,,,,,,,,,,,
1986,New_Zealand,Asia_Pacific,3308300,18979.55,74.24,,,,,,,,,,,,,,,,,,,,
1986,Papua_New_Guinea,Asia_Pacific,3462394,1739.11,53.24,,,,,,,,,,,,,,,,,,,,
1986,Philippines,Asia_Pacific,58648857,2148.12,63.62,,,,,,,,,,,,,,,,,,,,
1986,Samoa,Asia_Pacific,165746,3642.49,62.92,,,,,,,,,,,,,,,,,,,,
1986,Singapore,Asia_Pacific,2750069,17417.21,72.94,,,,,,,,,,,,,,,,,,,,
1986,Solomon_Islands,Asia_Pacific,290061,1792.38,56.66,,,,,,,,,,,,,,,,,,,,
1986,Taiwan,Asia_Pacific,19555581,10624,73.12,,,,,,,,,,,,,,,,,,,,
1986,Thailand,Asia_Pacific,52129476,2764.2,69.22,,,,,,,,,,,,,,,,,,,,
1986,Timor-Leste,Asia_Pacific,670516,.,42.54,,,,,,,,,,,,,,,,,,,,
1986,Tonga,Asia_Pacific,93744,3979.68,68.91,,,,,,,,,,,,,,,,,,,,
1986,Vietnam,Asia_Pacific,61439826,809.93,61.63,,,,,,,,,,,,,,,,,,,,
1986,Vanuatu,Asia_Pacific,138418,3314.97,61.34,,,,,,,,,,,,,,,,,,,,
1987,Angola,Africa,7874230,2430.21,41.48,,,,,,,,,,,,,,,,,,,,
1987,Benin,Africa,4243788,1225.86,52.57,,,,,,,,,,,,,,,,,,,,
1987,Botswana,Africa,1151184,6205.88,63.65,,,,,,,,,,,,,,,,,,,,
1987,Burkina_Faso,Africa,7586551,912.06,46.75,,,,,,,,,,,,,,,,,,,,
1987,Burundi,Africa,5126023,621.82,47.91,,,,,,,,,,,,,,,,,,,,
1987,Cameroon,Africa,10780667,2602.66,54.9,,,,,,,,,,,,,,,,,,,,
1987,Cape_Verde,Africa,330779,1481.04,64.78,,,,,,,,,,,,,,,,,,,,
1987,Chad,Africa,5498955,952.39,50.85,,,,,,,,,,,,,,,,,,,,
1987,Comoros,Africa,395114,1315.98,54.78,,,,,,,,,,,,,,,,,,,,
1987,Congo_Dem_Rep,Africa,35481645,672.77,47.71,,,,,,,,,,,,,,,,,,,,
1987,Congo_Rep,Africa,2064095,4201.19,60.21,,,,,,,,,,,,,,,,,,,,
1987,Cote_d_Ivoire,Africa,10761098,2156.96,57.02,,,,,,,,,,,,,,,,,,,,
1987,Equatorial_Guinea,Africa,341244,966.9,45.5,,,,,,,,,,,,,,,,,,,,
1987,Eritrea,Africa,2915959,521.13,45.98,,,,,,,,,,,,,,,,,,,,
1987,Ethiopia,Africa,42999530,573.74,45.46,,,,,,,,,,,,,,,,,,,,
1987,Gabon,Africa,880397,11864.41,59.98,,,,,,,,,,,,,,,,,,,,
1987,Ghana,Africa,14168101,847.01,55.39,,,,,,,,,,,,,,,,,,,,
1987,Guinea,Africa,5650262,805.57,46.74,,,,,,,,,,,,,,,,,,,,
1987,Guinea-Bissau,Africa,927524,736.42,43.17,,,,,,,,,,,,,,,,,,,,
1987,Kenya,Africa,21198082,1361.94,59.63,,,,,,,,,,,,,,,,,,,,
1987,Lesotho,Africa,1599200,773.99,57.36,,,,,,,,,,,,,,,,,,,,
1987,Liberia,Africa,2269414,506.11,47.53,,,,,,,,,,,,,,,,,,,,
1987,Madagascar,Africa,10568642,1155.44,49.52,,,,,,,,,,,,,,,,,,,,
1987,Malawi,Africa,7824747,635.52,47.48,,,,,,,,,,,,,,,,,,,,
1987,Mali,Africa,7634008,684.17,42.2,,,,,,,,,,,,,,,,,,,,
1987,Mauritania,Africa,1841240,1421.6,55.16,,,,,,,,,,,,,,,,,,,,
1987,Mauritius,Africa,1042663,4783.59,68.51,,,,,,,,,,,,,,,,,,,,
1987,Mayotte,Africa,74877,.,71.18,,,,,,,,,,,,,,,,,,,,
1987,Mozambique,Africa,12891952,389.88,42.84,,,,,,,,,,,,,,,,,,,,
1987,Namibia,Africa,1278184,3693.73,60.92,,,,,,,,,,,,,,,,,,,,
1987,Niger,Africa,7332638,668.3,40.79,,,,,,,,,,,,,,,,,,,,
1987,Nigeria,Africa,81551520,1385.03,44.76,,,,,,,,,,,,,,,,,,,,
1987,Reunion,Africa,562035,5303.38,71.75,,,,,,,,,,,,,,,,,,,,
1987,Rwanda,Africa,6349365,847.99,47.84,,,,,,,,,,,,,,,,,,,,
1987,Sao_Tome_and_Principe,Africa,110812,1516.53,61.63,,,,,,,,,,,,,,,,,,,,
1987,Senegal,Africa,7171347,1441.72,50.95,,,,,,,,,,,,,,,,,,,,
1987,Sierra_Leone,Africa,3868905,1294.45,41.77,,,,,,,,,,,,,,,,,,,,
1987,Somalia,Africa,6921858,1093.24,45.52,,,,,,,,,,,,,,,,,,,,
1987,South_Africa,Africa,35933379,7825.82,60.46,,,,,,,,,,,,,,,,,,,,
1987,Sudan,Africa,24725960,1507.82,51.53,,,,,,,,,,,,,,,,,,,,
1987,Swaziland,Africa,779348,3984.84,59.04,,,,,,,,,,,,,,,,,,,,
1987,Tanzania,Africa,23040630,831.82,51.22,,,,,,,,,,,,,,,,,,,,
1987,Togo,Africa,3154264,1202.2,57.16,,,,,,,,,,,,,,,,,,,,
1987,Uganda,Africa,15283050,617.72,49.42,,,,,,,,,,,,,,,,,,,,
1987,Zambia,Africa,7272406,1213.32,51.97,,,,,,,,,,,,,,,,,,,,
1987,Zimbabwe,Africa,9216418,706.16,61.58,,,,,,,,,,,,,,,,,,,,
1987,Afghanistan,South_Asia,13867957,852.4,40.77,,,,,,,,,,,,,,,,,,,,
1987,Bangladesh,South_Asia,103764241,752,52.12,,,,,,,,,,,,,,,,,,,,
1987,Bhutan,South_Asia,1490857,1494.29,50.43,,,,,,,,,,,,,,,,,,,,
1987,India,South_Asia,788000000,1001,57.44,,,,,,,,,,,,,,,,,,,,
1987,Maldives,South_Asia,194783,1674.2,59.33,,,,,,,,,,,,,,,,,,,,
1987,Nepal,South_Asia,17917180,775.63,52.2,,,,,,,,,,,,,,,,,,,,
1987,Pakistan,South_Asia,105186881,1705,59.7,,,,,,,,,,,,,,,,,,,,
1987,Sri_Lanka,South_Asia,16495304,1876.77,68.92,,,,,,,,,,,,,,,,,,,,
1987,Algeria,Middle_East,23254956,5681.36,65.3,,,,,,,,,,,,,,,,,,,,
1987,Bahrain,Middle_East,454612,18524.02,70.68,,,,,,,,,,,,,,,,,,,,
1987,Djibouti,Middle_East,311025,2880.1,49.94,,,,,,,,,,,,,,,,,,,,
1987,Iraq,Middle_East,16543189,11429.75,62.91,,,,,,,,,,,,,,,,,,,,
1987,Israel,Middle_East,4203148,17122.48,75.65,,,,,,,,,,,,,,,,,,,,
1987,Jordan,Middle_East,2820042,4448.68,65.69,,,,,,,,,,,,,,,,,,,,
1987,Kuwait,Middle_East,1891487,28118.43,73.83,,,,,,,,,,,,,,,,,,,,
1987,Lebanon,Middle_East,3089353,5377.09,67.84,,,,,,,,,,,,,,,,,,,,
1987,Libya,Middle_East,3799845,11770.59,65.99,,,,,,,,,,,,,,,,,,,,
1987,Morocco,Middle_East,22987397,2755.05,62.44,,,,,,,,,,,,,,,,,,,,
1987,Oman,Middle_East,1593882,18115.22,67.31,,,,,,,,,,,,,,,,,,,,
1987,Qatar,Middle_East,402134,40870.69,68.26,,,,,,,,,,,,,,,,,,,,
1987,Saudi_Arabia,Middle_East,14619745,21198.26,66.17,,,,,,,,,,,,,,,,,,,,
1987,Tunisia,Middle_East,7724976,3810.42,66.81,,,,,,,,,,,,,,,,,,,,
1987,United_Arab_Emirates,Middle_East,1778365,29327.06,71.05,,,,,,,,,,,,,,,,,,,,
1987,West_Bank_and_Gaza,Middle_East,1691210,5107.2,66.88,,,,,,,,,,,,,,,,,,,,
1987,Yemen_Rep,Middle_East,11219340,1971.74,52.6,,,,,,,,,,,,,,,,,,,,
1987,Argentina,America,31620918,9139.67,70.98,,,,,,,,,,,,,,,,,,,,
1987,Aruba,America,65415,17674.34,73.33,,,,,,,,,,,,,,,,,,,,
1987,Barbados,America,259428,13783.21,74.07,,,,,,,,,,,,,,,,,,,,
1987,Belize,America,176347,3844.93,72.02,,,,,,,,,,,,,,,,,,,,
1987,Bolivia,America,6156369,2753.69,57.01,,,,,,,,,,,,,,,,,,,,
1987,Brazil,America,142938076,7807.1,65.12,,,,,,,,,,,,,,,,,,,,
1987,Canada,America,26549700,26626.52,76.86,,,,,,,,,,,,,,,,,,,,
1987,Chile,America,12463354,5547.06,72.57,,,,,,,,,,,,,,,,,,,,
1987,Colombia,America,30964245,4903.22,67.93,,,,,,,,,,,,,,,,,,,,
1987,Costa_Rica,America,2799811,5629.92,74.79,,,,,,,,,,,,,,,,,,,,
1987,Cuba,America,10239839,7532.92,74.6,,,,,,,,,,,,,,,,,,,,
1987,Ecuador,America,9545158,6481.78,67.24,,,,,,,,,,,,,,,,,,,,
1987,El_Salvador,America,4842194,4140.44,62.26,,,,,,,,,,,,,,,,,,,,
1987,French_Guiana,America,99323,.,71.07,,,,,,,,,,,,,,,,,,,,
1987,Grenada,America,92719,4947.83,67.16,,,,,,,,,,,,,,,,,,,,
1987,Guadeloupe,America,362691,.,73.59,,,,,,,,,,,,,,,,,,,,
1987,Guatemala,America,7326406,4246.49,60.64,,,,,,,,,,,,,,,,,,,,
1987,Guyana,America,755464,2169.07,61.7,,,,,,,,,,,,,,,,,,,,
1987,Haiti,America,5756203,1823.02,53.42,,,,,,,,,,,,,,,,,,,,
1987,Honduras,America,4372203,3023.1,64.78,,,,,,,,,,,,,,,,,,,,
1987,Jamaica,America,2326606,6351.24,70.96,,,,,,,,,,,,,,,,,,,,
1987,Martinique,America,360841,.,75.23,,,,,,,,,,,,,,,,,,,,
1987,Mexico,America,80122492,8688.16,69.61,,,,,,,,,,,,,,,,,,,,
1987,Netherlands_Antilles,America,185666,17406.53,74.46,,,,,,,,,,,,,,,,,,,,
1987,Nicaragua,America,3344353,2955.98,61.91,,,,,,,,,,,,,,,,,,,,
1987,Panama,America,2253639,7034.78,71.78,,,,,,,,,,,,,,,,,,,,
1987,Paraguay,America,3886512,3998.88,67.54,,,,,,,,,,,,,,,,,,,,
1987,Peru,America,20195924,6360.94,64.09,,,,,,,,,,,,,,,,,,,,
1987,Puerto_Rico,America,3444468,12281.34,74.47,,,,,,,,,,,,,,,,,,,,
1987,Suriname,America,382559,5508.17,67.06,,,,,,,,,,,,,,,,,,,,
1987,Trinidad_and_Tobago,America,1191336,7388.6,68.51,,,,,,,,,,,,,,,,,,,,
1987,United_States,America,242803533,31953.81,75.01,,,,,,,,,,,,,,,,,,,,
1987,Uruguay,America,3045153,7452.4,72,,,,,,,,,,,,,,,,,,,,
1987,Albania,Europe_Central_Asia,3075321,3738.93,71.78,,,,,,,,,,,,,,,,,,,,
1987,Armenia,Europe_Central_Asia,3468857,.,68.75,,,,,,,,,,,,,,,,,,,,
1987,Austria,Europe_Central_Asia,7578903,23687.83,74.93,,,,,,,,,,,,,,,,,,,,
1987,Azerbaijan,Europe_Central_Asia,6873978,.,65.82,,,,,,,,,,,,,,,,,,,,
1987,Belarus,Europe_Central_Asia,10097446,.,72.15,,,,,,,,,,,,,,,,,,,,
1987,Belgium,Europe_Central_Asia,9870200,22525.56,75.35,,,,,,,,,,,,,,,,,,,,
1987,Bosnia_and_Herzegovina,Europe_Central_Asia,4338977,4314.11,70.53,,,,,,,,,,,,,,,,,,,,
1987,Bulgaria,Europe_Central_Asia,8971958,8239.85,71.34,,,,,,,,,,,,,,,,,,,,
1987,Croatia,Europe_Central_Asia,4484310,13822.58,71.31,,,,,,,,,,,,,,,,,,,,
1987,Cyprus,Europe_Central_Asia,659400,14634.95,76.02,,,,,,,,,,,,,,,,,,,,
1987,Denmark,Europe_Central_Asia,5127024,24524.78,74.8,,,,,,,,,,,,,,,,,,,,
1987,Estonia,Europe_Central_Asia,1562224,.,70.94,,,,,,,,,,,,,,,,,,,,
1987,Finland,Europe_Central_Asia,4931729,21141.01,74.83,,,,,,,,,,,,,,,,,,,,
1987,France,Europe_Central_Asia,55630100,22608.9,76.34,,,,,,,,,,,,,,,,,,,,
1987,Georgia,Europe_Central_Asia,5239970,6514.54,70.31,,,,,,,,,,,,,,,,,,,,
1987,Germany,Europe_Central_Asia,77718298,24639.19,74.77,,,,,,,,,,,,,,,,,,,,
1987,Greece,Europe_Central_Asia,9974490,15704.89,76.56,,,,,,,,,,,,,,,,,,,,
1987,Hungary,Europe_Central_Asia,10612740,12986.48,69.61,,,,,,,,,,,,,,,,,,,,
1987,Iceland,Europe_Central_Asia,244676,26923.21,77.23,,,,,,,,,,,,,,,,,,,,
1987,Ireland,Europe_Central_Asia,3539900,13872.87,74.52,,,,,,,,,,,,,,,,,,,,
1987,Italy,Europe_Central_Asia,56729703,19207.23,76.42,,,,,,,,,,,,,,,,,,,,
1987,Kazakhstan,Europe_Central_Asia,16109358,.,67.24,,,,,,,,,,,,,,,,,,,,
